0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /main HTTP/1.1	200	12008
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /css/dblab.css HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/jquery-easyui-1.3.5/jquery.easyui.min.js HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/jquery-easyui-1.3.5/jquery.min.js HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/jquery-easyui-1.3.5/themes/icon.css HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/easyui.css HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/jquery.form.js HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/datagrid-detailview.js HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /script/dblib.js HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /image/module.gif HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /image/title.jpg HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /image/logout.gif HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:17	+0800]	GET /image/home.gif HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:18	+0800]	POST /method/Announce!showAnnouncement HTTP/1.1	200	2496
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:18	+0800]	GET /image/loginbutton_bg.png HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:18	+0800]	GET /image/input-required-bg.jpg HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:18	+0800]	GET /image/tradesmall.gif HTTP/1.1	304	-
0:0:0:0:0:0:0:1	[05/Jul/2017:10:08:18	+0800]	GET /image/move.gif HTTP/1.1	304	-
